sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
xuong-khop-cay-da-nho,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,,"Hôp 10 gói X 5 gam,Cường kiện GÂN - XƯƠNG - KHỚP, dùng cho các trường hợp:,Không dùng cho phụ nữ có thai,Ghi trên bao bì,Nơi khô ráo, tránh sáng trực tiếp",,,,0,/viem-xuong-khop-cay-da.jpg,XƯƠNG KHỚP CÂY ĐA NHỎ,N/A,,XƯƠNG KHỚP CÂY ĐA NHỎ,XƯƠNG KHỚP CÂY ĐA NHỎ,XƯƠNG KHỚP CÂY ĐA NHỎ,,180000,Use config,Use config,XƯƠNG KHỚP CÂY ĐA NHỎ,,,Product Info Column,,180000,0,"Dùng cho các trường hợp: Đau nhức xương khớp, khô cứng khớp, thoái hóa xương khớp, đau lưng, loãng xương, xốp xương do thiếu canxi,, trẻ em còi xương chậm biết đi,
",/viem-xuong-khop-cay-da.jpg,XƯƠNG KHỚP CÂY ĐA NHỎ,,,,1,0,/viem-xuong-khop-cay-da.jpg,XƯƠNG KHỚP CÂY ĐA NHỎ,4/24/2016 16:34:02,xuong-khop-cay-da-nho,xuong-khop-cay-da-nho.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,144000,88,/viem-xuong-khop-cay-da.jpg,XƯƠNG KHỚP CÂY ĐA NHỎ,1,0
,,,,Thực phẩm chức năng/Tiêu hóa,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arthron-complex-msm,,Thuoc,simple,Thực phẩm chức năng,Default Category,thuewebs,,,,4/24/2016 16:34:02,,,,,"Là thực phẩm chức năng  tổng hợp MSM,Hộp 60 viên,Xuất xứ: Hoa Kỳ,Glucosamine Chrondroitin với MSM tác dụng duy trì,  tăng cường sự khỏe mạnh cho các khớp xương, dùng trong các trường hợp viêm khớp, thấp khớp, thoái hóa khớp, người hay hoạt động thể thao.,Bổ sung các loại vitamin thiết yếu, dưỡng chất  đảm bảo sự vận động linh hoạt của khớp dùng cho người bị loãng xương, tổn thương sụn, khô khớp. ,Chống chỉ định: Phụ nữ mang thai và cho con bú không được sử dụng.",,,,0,/.jpg,Arthron Complex MSM,N/A,,Arthron Complex MSM,Arthron Complex MSM,Arthron Complex MSM,,240000,Use config,Use config,Arthron Complex MSM,,,Product Info Column,,240000,0,"Là thực phẩm chức năng  tổng hợp MSM,Hộp 60 viên,Xuất xứ: Hoa Kỳ,Glucosamine Chrondroitin với MSM tác dụng duy trì,  tăng cường sự khỏe mạnh cho các khớp xương, dùng trong các trường hợp viêm khớp, thấp khớp, thoái hóa khớp, người hay hoạt động thể thao.,Bổ sung các loại vitamin thiết yếu, dưỡng chất  đảm bảo sự vận động linh hoạt của khớp dùng cho người bị loãng xương, tổn thương sụn, khô khớp. ,Chống chỉ định: Phụ nữ mang thai và cho con bú không được sử dụng.",/.jpg,Arthron Complex MSM,,,,1,0,/.jpg,Arthron Complex MSM,4/24/2016 16:34:02,arthron-complex-msm,arthron-complex-msm.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,192000,88,/.jpg,Arthron Complex MSM,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swanson-shark-cartilage,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,,"SWANSON SHARK CARTILAGE giúp tăng cường, bảo vệ và tái tạo các khớp xương; hỗ trợ điều trị các bệnh xương khớp, ngăn ngừa lão hóa.",,,,0,/glucosamine-sulfate--shark-cartilage.jpg,SWANSON SHARK CARTILAGE,Swanson,,SWANSON SHARK CARTILAGE,SWANSON SHARK CARTILAGE,SWANSON SHARK CARTILAGE,,350000,Use config,Use config,SWANSON SHARK CARTILAGE,,,Product Info Column,,350000,0,"SWANSON SHARK CARTILAGE giúp tăng cường, bảo vệ và tái tạo các khớp xương; hỗ trợ điều trị các bệnh xương khớp, ngăn ngừa lão hóa.",/glucosamine-sulfate--shark-cartilage.jpg,SWANSON SHARK CARTILAGE,,,,1,0,/glucosamine-sulfate--shark-cartilage.jpg,SWANSON SHARK CARTILAGE,4/24/2016 16:34:02,swanson-shark-cartilage,swanson-shark-cartilage.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,280000,88,/glucosamine-sulfate--shark-cartilage.jpg,SWANSON SHARK CARTILAGE,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackmores-joint-formula-advanced,,Thuoc,simple,Thực phẩm chức năng,Default Category,thuewebs,,,,4/24/2016 16:34:02,,,,,"Blackmores Joint Formula Advanced gây tác động kép, tăng cường thêm sức mạnh cho công thức kết hợp Glucosamine & Chondroitin giúp giảm đau khớp hiệu quả, giúp bôi trơn khớp, cung cấp các chất dinh dưỡng cho khớp. ,",,,,0,/.jpg,Blackmores Joint Formula Advanced,N/A,,Blackmores Joint Formula Advanced,Blackmores Joint Formula Advanced,Blackmores Joint Formula Advanced,,1250000,Use config,Use config,Blackmores Joint Formula Advanced,,,Product Info Column,,1250000,0,"Blackmores Joint Formula Advanced gây tác động kép, tăng cường thêm sức mạnh cho công thức kết hợp Glucosamine & Chondroitin giúp giảm đau khớp hiệu quả, giúp bôi trơn khớp, cung cấp các chất dinh dưỡng cho khớp. ,
",/.jpg,Blackmores Joint Formula Advanced,,,,1,0,/.jpg,Blackmores Joint Formula Advanced,4/24/2016 16:34:02,blackmores-joint-formula-advanced,blackmores-joint-formula-advanced.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,1000000,88,/.jpg,Blackmores Joint Formula Advanced,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vh-liquid-calcium-1200mg,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,," bổ sung can-xi và vitamin D3 dạng dung dịch giúp xương chắc khỏe và làm giảm nguy cơ loãng xương.,Calci Carbonat: 1500 mg cung cấp calci nguyên tố 600 mg. ,Vitamin D3: 200 IU tương đương cholecalciferol 5 mcg., Hộp 1 lọ 30 viên nang mềm,1. Người bị thiếu canxi do nhu cầu phát triển (thanh thiếu niên đang độ tuổi phát triển, phụ nữ trong thời kỳ mang thai, cho con bú). ,2. Người bị loãng xương do nhiều nguyên nhân khác nhau: mãn kinh, lớn tuổi, điều trị bằng corticoid, cắt dạ dày, nằm bất động lâu., uống 1-2 viên/ngày, trong bữa ăn.",,,,0,/VH LIQUID-CALCIUM-1200MG.jpg,VH LIQUID CALCIUM 1200MG,N/A,,VH LIQUID CALCIUM 1200MG,VH LIQUID CALCIUM 1200MG,VH LIQUID CALCIUM 1200MG,,390000,Use config,Use config,VH LIQUID CALCIUM 1200MG,,,Product Info Column,,390000,0,VH LIQUID CALCIUM 1200MG bổ sung can-xi và vitamin D3 dạng dung dịch giúp xương chắc khỏe và làm giảm nguy cơ loãng xương.,/VH LIQUID-CALCIUM-1200MG.jpg,VH LIQUID CALCIUM 1200MG,,,,1,0,/VH LIQUID-CALCIUM-1200MG.jpg,VH LIQUID CALCIUM 1200MG,4/24/2016 16:34:02,vh-liquid-calcium-1200mg,vh-liquid-calcium-1200mg.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,312000,88,/VH LIQUID-CALCIUM-1200MG.jpg,VH LIQUID CALCIUM 1200MG,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swanson-glucosamine-sulfate---shark-cartilage,,Thuoc,simple,Thực phẩm chức năng,Default Category,thuewebs,,,,4/24/2016 16:34:02,,,,,"Giúp tăng cường, bảo vệ và tái tạo các khớp xương.,Hỗ trợ điều trị các bệnh xương khớp., ,Dùng cho người ở độ tuổi trung niên và người cao tuổi.,Người bị các bệnh viêm, đau xương khớp., ,Sản phẩm này không phải là thuốc, không co tác dụng thay thế thuốc chữa bệnh.",,,,0,/.jpg,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,Swanson,,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,,480000,Use config,Use config,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,,,Product Info Column,,480000,0,"SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE giúp tăng cường, bảo vệ và tái tạo các khớp xương, hỗ trợ điều trị các bệnh xương khớp.",/.jpg,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,,,,1,0,/.jpg,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,4/24/2016 16:34:02,swanson-glucosamine-sulfate---shark-cartilage,swanson-glucosamine-sulfate---shark-cartilage.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,384000,88,/.jpg,SWANSON GLUCOSAMINE SULFATE & SHARK CARTILAGE,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vien-xuong-khop-cay-da,,Thuoc,simple,Thực phẩm chức năng,Default Category,thuewebs,,,,4/24/2016 16:34:02,,,,,"Dùng cho các trường hợp: Đau nhức xương khớp, khô cứng khớp, thoái hóa xương khớp, đau lưng, loãng xương, xốp xương do thiếu canxi,, trẻ em còi xương chậm biết đi,
",,,,0,/.jpg,VIÊN XƯƠNG KHỚP CÂY ĐA,N/A,,VIÊN XƯƠNG KHỚP CÂY ĐA,VIÊN XƯƠNG KHỚP CÂY ĐA,VIÊN XƯƠNG KHỚP CÂY ĐA,,540000,Use config,Use config,VIÊN XƯƠNG KHỚP CÂY ĐA,,,Product Info Column,,540000,0,"Dùng cho các trường hợp: Đau nhức xương khớp, khô cứng khớp, thoái hóa xương khớp, đau lưng, loãng xương, xốp xương do thiếu canxi,, trẻ em còi xương chậm biết đi,
",/.jpg,VIÊN XƯƠNG KHỚP CÂY ĐA,,,,1,0,/.jpg,VIÊN XƯƠNG KHỚP CÂY ĐA,4/24/2016 16:34:02,vien-xuong-khop-cay-da,vien-xuong-khop-cay-da.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,432000,88,/.jpg,VIÊN XƯƠNG KHỚP CÂY ĐA,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caltrate-600-+-d-plus-minerals,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,,"Thực phẩm chức năng Caltrate 600 + D plus Minerals ,Hộp 60 viên giúp xương chắc khỏe hiệu quả., Mỗi viên Caltrate Plus Ca nguyên tố (dưới dạng Ca carbonate) 600 mg, vit D 200 IU, Mg 40 mg, Zn 7 mg, copper 1 mg, manganese 1 mg, boron 250 mcg.",,,,0,/300.jpg,CALTRATE 600 + D PLUS MINERALS,N/A,,CALTRATE 600 + D PLUS MINERALS,CALTRATE 600 + D PLUS MINERALS,CALTRATE 600 + D PLUS MINERALS,,36000,Use config,Use config,CALTRATE 600 + D PLUS MINERALS,,,Product Info Column,,36000,0,"Thuốc Caltrate 600+ D Plus Minerals hộp 60 viên bổ sung calci, phối hợp vitamin",/300.jpg,CALTRATE 600 + D PLUS MINERALS,,,,1,0,/300.jpg,CALTRATE 600 + D PLUS MINERALS,4/24/2016 16:34:02,caltrate-600-+-d-plus-minerals,caltrate-600-+-d-plus-minerals.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,28800,88,/300.jpg,CALTRATE 600 + D PLUS MINERALS,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackmores-pregnancy---breast-feeding-gold,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,,,,0,/BLACKMORES-PREGNANCy.jpg,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,N/A,,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,,1100000,Use config,Use config,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,,,Product Info Column,,1100000,0,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,/BLACKMORES-PREGNANCy.jpg,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,,,,1,0,/BLACKMORES-PREGNANCy.jpg,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,4/24/2016 16:34:02,blackmores-pregnancy---breast-feeding-gold,blackmores-pregnancy---breast-feeding-gold.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,880000,88,/BLACKMORES-PREGNANCy.jpg,BLACKMORES PREGNANCY & BREAST FEEDING GOLD,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i-flex,,Thuoc,simple,Thực phẩm chức năng,Default Category,thuewebs,,,,4/24/2016 16:34:02,,,,,"Giúp giảm sưng, đau xương khớp và hỗ trợ tăng sự linh hoạt của các khớp., ,Hàm lượng 585mg bột hoa hồng dại tiêu chuẩn/ viên.,Hộp 126 viên (6 vỉ, mỗi vỉ 21 viên)., , ,Nguyên liệu chính sản xuất tại Thụy Sĩ, đóng gói tại Becamex Pharma JSC., ",,,,0,/.jpg,i-FLEX,N/A,,i-FLEX,i-FLEX,i-FLEX,,470000,Use config,Use config,i-FLEX,,,Product Info Column,,470000,0,"Thuốc xương khớp I-flex hỗ trợ điều trị xương khớp, tăng cường khả năng hoạt động nhất là trong những vận động hàng ngày như đi lại, lên xuống cầu thang, đứng lên ngồi xuống, thay quần áo, giúp khớp linh hoạt hơn",/.jpg,i-FLEX,,,,1,0,/.jpg,i-FLEX,4/24/2016 16:34:02,i-flex,i-flex.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,376000,88,/.jpg,i-FLEX,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
farmorubicina-50mg,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,," Epirubicin HCl., lọ/hộp, Ung thư vú, lymphô ác tính, sarcom mô mềm, ung thư dạ dày, gan, tụy, trực tràng-đại tràng sigma, đầu cổ, bệnh bạch cầu, ung thư phổi, buồng trứng., ,Trị liệu đơn hóa. Người lớn 60-90 mg/m2, IV trong 3-5 phút. Có thể dùng lại sau mỗi 21 ngày. Liều cao: ung thư vú 100 mg/m2. Suy tủy do hóa hoặc xạ trị, do tuổi già hoặc mô tân sinh xâm lấn tủy: liều thấp 60-75 mg/m2, chia tổng liều dùng cho một đợt thành 2-3 ngày liên tiếp. Suy gan nhẹ: giảm liều 50%. Suy gan nặng: giảm liều 75%., Suy tủy nặng, đã sử dụng các anthracycline khác với tổng liều đầy đủ. Suy tim. Có thai & cho con bú., Suy tủy, độc tính trên tim, rụng tóc, viêm miệng, rối loạn tiêu hóa, sốt cao.",,,,0,/FARMORUBICINA-50MG.jpg,FARMORUBICINA 50MG,N/A,,FARMORUBICINA 50MG,FARMORUBICINA 50MG,FARMORUBICINA 50MG,,950000,Use config,Use config,FARMORUBICINA 50MG,,,Product Info Column,,950000,0,"BỘT PHA TIÊM FARMORUBICINA 50MG điều trị ung thư vú, lymphô ác tính, sarcom mô mềm, ung thư dạ dày, gan, tụy, trực tràng-đại tràng sigma, đầu cổ, bệnh bạch cầu, ung thư phổi, buồng trứng.,
",/FARMORUBICINA-50MG.jpg,FARMORUBICINA 50MG,,,,1,0,/FARMORUBICINA-50MG.jpg,FARMORUBICINA 50MG,4/24/2016 16:34:02,farmorubicina-50mg,farmorubicina-50mg.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,760000,88,/FARMORUBICINA-50MG.jpg,FARMORUBICINA 50MG,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vigoman,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,,"1.Thành phần: Hải mã, lộc nhung, hồng sâm, linh chi.,2.Công dụng: Bổ thận, tráng dương, tăng cường sinh lực.,3.Tác dụng:,Hải mã:,- Là một trong các vị thuốc hàng đầu trong nhóm thuốc bổ thận dương.,- Hải mã có tác dụng tăng cường khả năng tình dục ở nam giới do tác dụng kích thích hoạt động của trung khu tình dục ở tuyến yên. Có khả năng kích thích và giúp nam giới giao hợp được lâu hơn.,- Chất Docoxahexaenoic Acid có trong Hải mã là một trong các vật liệu căn bản để sản sinh tinh trùng.,- Ngoài ra Hải mã còn có tác dụng nâng cao sức khỏe nhờ tác dụng trong việc chống đỡ mệt mỏi, tái tạo hồng cầu, chống lão hóa và tăng cường khả năng miễn dịch của cơ thể .,Lộc nhung:,- Theo quan điểm đông y, Lộc nhung có tác dụng sinh tinh, bổ tủy, ích huyết, thường được dùng trong các trường hợp cơ thể bị hư tổn, nam giới hư hao, tinh kém, di mộng tinh.,- Chứa chất Creatinin có tác dụng tăng cường sức dẻo dai bền bỉ trong các hoạt động thể lực, kéo dài thời gian giao hợp, tăng cường và hồi phục sức khỏe sau căng thẳng và kiệt sức.,- Chứa chất Rantarin có tác dụng làm giảm phiền muộn và chất Aphrodisiac có tác dụng tăng ham muốn tình dục.,- Đặc biệt Lộc nhung có tính chất như một kích thích tố sinh dục nam.,Hồng sâm:,- Là một loại nhân sâm được bào chế theo phương pháp cổ truyền từ những loại nhân sâm được lựa chọn và có chất lượng tốt nhất.,- Làm gia tăng sức dẻo dai và kéo dài thời gian giao hợp một cách đáng kể.,- Với khả năng làm phục hồi lại sự dẫn truyền của các xung động thần kinh, Nhân sâm có khả năng điều trị chứng liệt dương do tổn thương thần kinh trong các bệnh lý như tiểu đường, nghiện rượu…,- Tác dụng như một kích thích tố sinh dục nam, có tác dụng làm gia tăng ham muốn về tình dục.,Linh chi:,- Là vị thuốc bổ có tác dụng lên hầu hết các hệ cơ quan trong cơ thể.,- Được dùng trong các trường hợp mệt mỏi, suy nhược, tiểu đường, huyết áp, gan, bệnh trên hệ tiêu hóa, thần kinh, tim mạch, chuyển hóa…,- Linh chi có ảnh hưởng tốt lên hệ miễn dịch, nâng cao hoạt tính của đại thực bào và lympho bào, tác dụng như một chất chống oxy hóa giúp khử các gốc tự do trong cơ thể, do vậy nó có khả năng chống lão hóa, ngăn ngừa ung thư, bình ổn các chức năng chủ yếu của cơ thể, tăng sức đề kháng và tính thích nghi của cơ thể đối với môi trường.,4. Chỉ định:,- Nam giới có các biểu hiện của tình trạng mãn dục nam: giảm khối lượng cơ, mệt mỏi, trầm cảm, giảm khả năng hoạt động thể lực, hay buồn ngủ sau khi ăn tối, giảm hiệu suất công việc, giảm khả năng tình dục…,- Các trường hợp yếu sinh lý, hỗ trợ điều trị rối loạn cương dương,- Tăng cường sinh lực, bồi bổ cơ thể.,5. Trình bày: Lọ 30 viên nang cứng,6. Cách dùng:,- Uống mỗi ngày 1-2 viên sau khi ăn.,- 2-3 viên mỗi ngày,- Có thể dùng liên tục 3-6 tháng.",,,,0,/VIGOMAN.jpg,VIGOMAN,N/A,,VIGOMAN,VIGOMAN,VIGOMAN,,260000,Use config,Use config,VIGOMAN,,,Product Info Column,,260000,0,"VIGOMAN chỉ định cho trường hợp nam giới có các biểu hiện của tình trạng mãn dục nam: giảm khối lượng cơ, mệt mỏi, trầm cảm, giảm khả năng hoạt động thể lực, hay buồn ngủ sau khi ăn tối, giảm hiệu suất công việc, giảm khả năng tình dục…",/VIGOMAN.jpg,VIGOMAN,,,,1,0,/VIGOMAN.jpg,VIGOMAN,4/24/2016 16:34:02,vigoman,vigoman.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,208000,88,/VIGOMAN.jpg,VIGOMAN,1,0
,,,,Thực phẩm chức năng/Giảm cân,Default Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naturalle-ginkgo-forte,,Thuoc,simple,Thực phẩm chức năng,Default Category,base,,,,4/24/2016 16:34:02,,,,,"Thuốc tăng cường trí nhớ,Thành phần: 40mg cao khô Ginkgo Biloba tương đương 2000mg lá khô Ginkgo Biloba,Đóng gói: 30 viên/chai",,,,0,/naturalle-ginkgo-forte-2000mg.jpg,NATURALLE GINKGO FORTE,N/A,,NATURALLE GINKGO FORTE,NATURALLE GINKGO FORTE,NATURALLE GINKGO FORTE,,125000,Use config,Use config,NATURALLE GINKGO FORTE,,,Product Info Column,,125000,0,NATURALLE GINKGO FORTE thuốc tăng cường trí nhớ,/naturalle-ginkgo-forte-2000mg.jpg,NATURALLE GINKGO FORTE,,,,1,0,/naturalle-ginkgo-forte-2000mg.jpg,NATURALLE GINKGO FORTE,4/24/2016 16:34:02,naturalle-ginkgo-forte,naturalle-ginkgo-forte.html,4,1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,all,2,100000,88,/naturalle-ginkgo-forte-2000mg.jpg,NATURALLE GINKGO FORTE,1,0
